concept,label,comment,identifier,inscheme
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-vsjv,Schenking Vereniging van Schrijvers voor de Jeugd,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-vsjvx,Schenking Vereniging van Schrijvers voor de Jeugd X,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-vwo,Collectie vlugschriften uit WOII,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-wco,Collectie van Willy Courteaux,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-wg,Collectie Wim Gielen,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-wgr,Reinaertcollectie Wim Gielen,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-wgrx,Reinaertcollectie Wim Gielen X,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-wil,Collectie over Sint Willibrordus,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-wilx,Collectie over Sint Willibrordus - doublet,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-yok,Fonds Y. Occhino Kernkamp,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-yvdb,Bibliotheek Yvonne van den Berghe,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-zpa,Overdracht Zilvermuseum Sterckshof Provincie Antwerpen,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/eva-eb,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mas-egc,Uit de bibliotheek van de Erfgoedcel,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mas-hh,Uit de bibliotheek van het Hessenhuis,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mas-nsm,Uit de bibliotheek van het Nationaal Scheepvaartmuseum,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mas-vm,Uit de bibliotheek van het Volkskundemuseum,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mid-bekkers,Schenking Middelheimpromotors-Bibliotheek Ludo Bekkers,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mid-dp,MID-Digitaal platform,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mid-liefbrijs,Schenking Lief Brijs,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mid-midartvanderlinden,Schenking Art Van der Linden,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mid-midconservatorium,Schenking bibliotheek Koninklijk Conservatorium Antwerpen,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mid-midpromotors,Schenking Middelheimpromotors,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mmb-hb,Historische Bibliotheek,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-bh,Max Horn-bibliotheek,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-bnw,Natuurwetenschappelijk museum van Antwerpen,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-cartografie,Cartografische oude drukken in MPM,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-dp,MPM-Digitaal platform,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-google,Google-digitaliseringsproject MPM,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-havre,Aankopen veiling Gustave van Havre,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-hebr,Hebreeuwse drukken in MPM,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-hendrik-vervliet,Collectie Hendrik D.L. Vervliet,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-miniatuur,Miniatuur boekjes MPM,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-muz,Muziekdrukken in MPM,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-nieuws,Publicaties met nieuws,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-ocmw,Collectie Bibliotheek OCMW Antwerpen,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-persoons,MPM Collectie Ernest Persoons,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-plantkunde,Botanische oude drukken,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-verh,Collectie Verhaeren-Vandevoir,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-vervliet,Collectie J.B. Vervliet,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rsl-nsm,Boeken Nationaal Scheepvaartmuseum,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rsl-vri,Langdurige bruikleen Vrienden van de Red Star Line vzw,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-balis,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-baudouin,Collectie Baudouin,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-biografieppr,RUB Biografie Peter Paul Rubens,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-bur,Collectie Ludwig Burchard,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-casteels,Collectie Marguerite Casteels,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-debruyn,Collectie De Bruyn,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-dhulst,Collectie R.-A. D'Hulst,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-digitaliseren,Te digitaliseren,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-facsimile,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-geannoteerd,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-gift,Schenking,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-gro,Collectie F. Grossmann,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-hairs,Collectie Hairs,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-herbestemmen,Te herbestemming,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-herckcharles,Collectie Charles Van Herck,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-hercklouis,Collectie Louis Van Herck,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-hersteld,Dit exemplaar werd behandeld door een professionele boekbinder/restaurator,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-herstellen,Te herstellen,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-hoplanddepot3,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-hoplandleeszaal1,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-kop,Rubenianum - kopie,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-maillet,Collectie Maillet,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-msg,Collectie Smidt-Van Gelder,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-notities,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-origineel,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-over,Overdruk,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-pds,Documentatiefonds Pierre de S̩journet,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-prentenkabinet,Overname MPM/Prentenkabinet,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-print,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-ruil,Rubenianum - ruil,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-shaw-miller,Collectie Lindsey Shaw-Miller,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-vanhemeldonck,Collectie Van Hemeldonck,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-vervangexemplaar,Vervangexemplaar,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-vey,Collectie Horst Vey,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-washton,Collectie Washton,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-zoek,Vermist document,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/sa-turnhout-autenboer,Collectie Eugeen Van Autenboer,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/sa-turnhout-speelkaart,Collectie Museum van de Speelkaart,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ua-dp,UA Digitaal Platform,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ua-vvle,Vlaamse Vereniging Leraren Engels,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/an,In nummer,heeft deel,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/ap,In,is deel van,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/at,In tijdschrift,is deel van,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/cb,Voortgezet door,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/cbo,Voortgezet door / Voortzetting van,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/co,Voortzetting van,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/cob,Voortzetting van / voortgezet door,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/colof,Bundeling van,heeft deel,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/cui,Gecumuleerde editie zie,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/cuo,Gecumuleerde uitgave van,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/enp,Papieren versie zie,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/ewi,Samen met,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/gno,Delen,heeft deel,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/in,Supplement van,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/incl,Bevat,heeft deel,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/inclin,Opgenomen in,is deel van,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/incorp,Bevat,heeft deel,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/inp,Index bij,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/irbh,IR - Boek naar hoofdstuk,heeft deel,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/irta,IR - Tijdschrift naar artikel,heeft deel,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/iswi,Ook uitgegeven met,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/iwe,Samen met,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/lbnc,Online via Abraham,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/lstcv,Bekijk de beschrijving in de STCV opac,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/lvvl,Bevat,heeft deel,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/lw,Van lvd naar work,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/na,Artikels,heeft deel,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/nt,Volume,is deel van,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/ofcol,Ook uitgegeven in,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/ofrec,Recensies,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/ofrep,Originele uitgave van,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/ong,Deel van,is deel van,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/oth,Eindwerken,is deel van,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/pa,Inhoud,heeft deel,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/partofi,Onderdeel van,is deel van,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/pne,Elektronische versie zie,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/pni,Index zie,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/recof,Recensie van,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/rect,Gerecenseerd in,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/repof,Reproductie/facsimile van,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/rnv,Bevat,heeft deel,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/ta,Inhoud,heeft deel,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/tho,Eindwerk,heeft deel,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/tn,Inhoudstafel,heeft deel,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/trec,Recensies,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/vnr,Deel van,is deel van,"
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/wi,Met,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/relation-ty/wiis,Ook uitgegeven met,"
","
",https://data.antwerp.be/id/term/brocade-catalog/relation-ty
https://data.antwerp.be/id/term/brocade-catalog/ta/e,Engels,"
",http://vocab.getty.edu/aat/300388277,https://data.antwerp.be/id/term/brocade-catalog/ta
https://data.antwerp.be/id/term/brocade-catalog/ta/f,Frans,"
",http://vocab.getty.edu/aat/300388306,https://data.antwerp.be/id/term/brocade-catalog/ta
https://data.antwerp.be/id/term/brocade-catalog/ta/n,Nederlands,"
",http://vocab.getty.edu/aat/300388256,https://data.antwerp.be/id/term/brocade-catalog/ta
https://data.antwerp.be/id/term/brocade-catalog/ta/u,Niet gedefinieerd,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/ta
https://data.antwerp.be/id/term/brocade-catalog/ti-ty/cb,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/ti-ty
https://data.antwerp.be/id/term/brocade-catalog/ti-ty/ch,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/ti-ty
https://data.antwerp.be/id/term/brocade-catalog/ti-ty/ci,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/ti-ty
https://data.antwerp.be/id/term/brocade-catalog/ti-ty/cj,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/ti-ty
https://data.antwerp.be/id/term/brocade-catalog/ti-ty/e,Meervoudige titel,"
","
",https://data.antwerp.be/id/term/brocade-catalog/ti-ty
https://data.antwerp.be/id/term/brocade-catalog/ti-ty/h,Hoofdtitel,"
","
",https://data.antwerp.be/id/term/brocade-catalog/ti-ty
https://data.antwerp.be/id/term/brocade-catalog/ti-ty/m,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/ti-ty
https://data.antwerp.be/id/term/brocade-catalog/ti-ty/nr,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/ti-ty
https://data.antwerp.be/id/term/brocade-catalog/ti-ty/o,Oorspronkelijke titel,"
","
",https://data.antwerp.be/id/term/brocade-catalog/ti-ty
https://data.antwerp.be/id/term/brocade-catalog/ti-ty/p,Paralleltitel,"
","
",https://data.antwerp.be/id/term/brocade-catalog/ti-ty
https://data.antwerp.be/id/term/brocade-catalog/ti-ty/s,Sorteertitel,"
","
",https://data.antwerp.be/id/term/brocade-catalog/ti-ty
https://data.antwerp.be/id/term/brocade-catalog/ti-ty/tos,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/ti-ty
https://data.antwerp.be/id/term/brocade-catalog/ti-ty/u,Uniforme titel,"
","
",https://data.antwerp.be/id/term/brocade-catalog/ti-ty
https://data.antwerp.be/id/term/brocade-catalog/ti-ty/v,Secundaire titel,"
","
",https://data.antwerp.be/id/term/brocade-catalog/ti-ty
